file,type,pdbid,ff,md_or_mini,solvation,free_energy,interior_dielectric,pKa,score_avg,score_std,num_frame,comment
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa7,16,4.0,-33.1152,2.9505,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa7,20,4.0,-33.0637,2.9616,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,1,4.0,-41.3378,7.4187,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,2,4.0,-37.0702,4.376,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,4,4.0,-34.9364,3.3007,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,8,4.0,-33.8695,3.0314,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,12,4.0,-33.5139,2.9967,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,16,4.0,-33.3361,2.9904,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,gbsa8,20,4.0,-33.2294,2.9903,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,1,4.0,-22.7969,8.0825,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,2,4.0,-22.4699,4.9906,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,4,4.0,-22.2231,3.7988,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,8,4.0,-21.9172,3.3585,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,12,4.0,-21.7211,3.2373,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,16,4.0,-21.5825,3.1776,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/md/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,md,explicit,pbsa,20,4.0,-21.4769,3.1419,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,1,4.0,-64.0011,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,2,4.0,-51.2936,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,4,4.0,-44.9399,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,8,4.0,-41.763,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,12,4.0,-40.704,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,16,4.0,-40.1746,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa1,20,4.0,-39.8568,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,1,4.0,-52.2544,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,2,4.0,-45.4945,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,4,4.0,-42.1147,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,8,4.0,-40.4247,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,12,4.0,-39.8614,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,16,4.0,-39.5799,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa2,20,4.0,-39.4108,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,1,4.0,-57.8179,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,2,4.0,-48.2411,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,4,4.0,-43.4528,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,8,4.0,-41.0586,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,12,4.0,-40.2604,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,16,4.0,-39.8615,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa5,20,4.0,-39.622,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,1,4.0,-45.8772,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,2,4.0,-42.3464,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,4,4.0,-40.581,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,8,4.0,-39.6983,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,12,4.0,-39.4039,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,16,4.0,-39.257,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa7,20,4.0,-39.1686,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,1,4.0,-63.212,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,2,4.0,-50.9041,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,4,4.0,-44.7501,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,8,4.0,-41.6731,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,12,4.0,-40.6473,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,16,4.0,-40.1348,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,gbsa8,20,4.0,-39.8268,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,1,4.0,-36.6973,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,2,4.0,-34.5149,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,4,4.0,-32.4051,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,8,4.0,-30.4509,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,12,4.0,-29.3539,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,16,4.0,-28.6276,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/ff99bsc0/no/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,ff99bsc0,no,explicit,pbsa,20,4.0,-28.1194,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,1,4.0,-54.9446,6.2972,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,2,4.0,-40.4924,4.3665,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,4,4.0,-33.2663,3.913,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,8,4.0,-29.6533,3.8819,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,12,4.0,-28.4489,3.9026,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,16,4.0,-27.8468,3.9187,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa1,20,4.0,-27.4855,3.9302,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,1,4.0,-51.5849,5.5913,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,2,4.0,-38.8338,4.0287,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,4,4.0,-32.4583,3.7747,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,8,4.0,-29.2706,3.8263,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,12,4.0,-28.208,3.8699,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,16,4.0,-27.6767,3.8965,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa2,20,4.0,-27.3579,3.9139,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,1,4.0,-60.0454,5.5809,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,2,4.0,-43.0105,3.9393,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,4,4.0,-34.4931,3.707,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,8,4.0,-30.2344,3.7899,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,12,4.0,-28.8148,3.8463,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,16,4.0,-28.105,3.8796,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa5,20,4.0,-27.6792,3.9011,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,1,4.0,-59.7177,4.9204,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,2,4.0,-42.8488,3.4637,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,4,4.0,-34.4143,3.4645,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,8,4.0,-30.1971,3.6788,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,12,4.0,-28.7913,3.7776,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,16,4.0,-28.0885,3.8316,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa7,20,4.0,-27.6667,3.8654,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,1,4.0,-57.1447,6.3632,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,2,4.0,-41.5786,4.2059,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,4,4.0,-33.7955,3.769,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,8,4.0,-29.904,3.8002,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,12,4.0,-28.6068,3.8489,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,16,4.0,-27.9582,3.88,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,gbsa8,20,4.0,-27.569,3.9009,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,1,4.0,-32.9789,6.2625,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,2,4.0,-24.0561,4.2377,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,4,4.0,-19.517,3.7614,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,8,4.0,-17.1331,3.7123,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,12,4.0,-16.2572,3.7197,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,16,4.0,-15.7747,3.7226,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/md/implicit7/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,md,implicit7,pbsa,20,4.0,-15.4563,3.7237,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,1,4.0,-58.9291,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,2,4.0,-47.7332,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,4,4.0,-42.1351,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,8,4.0,-39.3359,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,12,4.0,-38.4031,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,16,4.0,-37.9365,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa1,20,4.0,-37.6566,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,1,4.0,-50.435,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,2,4.0,-43.5399,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,4,4.0,-40.0923,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,8,4.0,-38.3683,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,12,4.0,-37.7938,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,16,4.0,-37.5064,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1DB6/bsc1/no/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1DB6,bsc1,no,implicit7,gbsa2,20,4.0,-37.3341,0.0,1.0,sl
